agency_cd,site_no,Date,X_72137_00003,X_72137_00003_cd
USGS,11313433,1998-02-11,3630,A
USGS,11313433,1998-02-12,3480,A
USGS,11313433,1998-02-13,3110,A
USGS,11313433,1998-02-14,2900,A
USGS,11313433,1998-02-15,3440,A
USGS,11313433,1998-02-16,3300,A
USGS,11313433,1998-02-17,3420,A
USGS,11313433,1998-02-18,3210,A
USGS,11313433,1998-02-19,2870,A
USGS,11313433,1998-02-20,2700,A
USGS,11313433,1998-02-21,2440,A
USGS,11313433,1998-02-22,2660,A
USGS,11313433,1998-02-23,2550,A
USGS,11313433,1998-02-24,2930,A
USGS,11313433,1998-02-25,2890,A
USGS,11313433,1998-02-26,2670,A
USGS,11313433,1998-02-27,2600,A
USGS,11313433,1998-02-28,2530,A
USGS,11313433,1998-03-01,2300,A
USGS,11313433,1998-03-02,2180,A
USGS,11313433,1998-03-03,2160,A
USGS,11313433,1998-03-04,1960,A
USGS,11313433,1998-03-05,1740,A
USGS,11313433,1998-03-06,1750,A
USGS,11313433,1998-03-07,1810,A
USGS,11313433,1998-03-08,1650,A
USGS,11313433,1998-03-09,1520,A
USGS,11313433,1998-03-10,1420,A
USGS,11313433,1998-03-11,1320,A
USGS,11313433,1998-03-12,1290,A
USGS,11313433,1998-03-13,1290,A
USGS,11313433,1998-03-14,1320,A
USGS,11313433,1998-03-15,1190,A
USGS,11313433,1998-03-16,1130,A
USGS,11313433,1998-03-17,1110,A
USGS,11313433,1998-03-18,1040,A
USGS,11313433,1998-03-19,839,A
USGS,11313433,1998-03-20,754,A
USGS,11313433,1998-03-21,962,A
USGS,11313433,1998-03-22,929,A
USGS,11313433,1998-03-23,822,A
USGS,11313433,1998-03-24,918,A
USGS,11313433,1998-03-25,994,A
USGS,11313433,1998-03-26,1110,A
USGS,11313433,1998-03-27,1160,A
USGS,11313433,1998-03-28,1270,A
USGS,11313433,1998-03-29,1540,A
USGS,11313433,1998-03-30,1540,A
USGS,11313433,1998-03-31,1620,A
USGS,11313433,1998-04-01,1770,A
USGS,11313433,1998-04-02,1720,A
USGS,11313433,1998-04-03,1580,A
USGS,11313433,1998-04-04,1580,A
USGS,11313433,1998-04-05,1580,A
USGS,11313433,1998-04-06,1630,A
USGS,11313433,1998-04-07,1560,A
USGS,11313433,1998-04-08,1430,A
USGS,11313433,1998-04-09,1360,A
USGS,11313433,1998-04-10,1320,A
USGS,11313433,1998-04-11,1230,A
USGS,11313433,1998-04-12,1330,A
USGS,11313433,1998-04-13,1430,A
USGS,11313433,1998-04-14,1510,A
USGS,11313433,1998-04-15,1540,A
USGS,11313433,1998-04-16,1540,A
USGS,11313433,1998-04-17,1450,A
USGS,11313433,1998-04-18,1400,A
USGS,11313433,1998-04-19,1340,A
USGS,11313433,1998-04-20,1310,A
USGS,11313433,1998-04-21,1170,A
USGS,11313433,1998-04-22,837,A
USGS,11313433,1998-04-23,990,A
USGS,11313433,1998-04-24,1110,A
USGS,11313433,1998-04-25,1150,A
USGS,11313433,1998-04-26,1100,A
USGS,11313433,1998-04-27,1050,A
USGS,11313433,1998-04-28,1020,A
USGS,11313433,1998-04-29,811,A
USGS,11313433,1998-04-30,799,A
USGS,11313433,1998-05-01,1090,A
USGS,11313433,1998-05-02,1210,A
USGS,11313433,1998-05-03,1160,A
USGS,11313433,1998-05-04,1050,A
USGS,11313433,1998-05-05,1090,A
USGS,11313433,1998-05-06,1120,A
USGS,11313433,1998-05-07,1060,A
USGS,11313433,1998-05-08,980,A
USGS,11313433,1998-05-09,896,A
USGS,11313433,1998-05-10,960,A
USGS,11313433,1998-05-11,897,A
USGS,11313433,1998-05-12,938,A
USGS,11313433,1998-05-13,1060,A
USGS,11313433,1998-05-14,1090,A
USGS,11313433,1998-05-15,941,A
USGS,11313433,1998-05-16,955,A
USGS,11313433,1998-05-17,1120,A
USGS,11313433,1998-05-18,951,A
USGS,11313433,1998-05-19,837,A
USGS,11313433,1998-05-20,867,A
USGS,11313433,1998-05-21,906,A
USGS,11313433,1998-05-22,777,A
USGS,11313433,1998-05-23,641,A
USGS,11313433,1998-05-24,600,A
USGS,11313433,1998-05-25,562,A
USGS,11313433,1998-05-26,802,A
USGS,11313433,1998-05-27,924,A
USGS,11313433,1998-05-28,940,A
USGS,11313433,1998-05-29,1100,A
USGS,11313433,1998-05-30,1170,A
USGS,11313433,1998-05-31,1150,A
USGS,11313433,1998-06-01,994,A
USGS,11313433,1998-06-02,1020,A
USGS,11313433,1998-06-03,1030,A
USGS,11313433,1998-06-04,902,A
USGS,11313433,1998-06-05,830,A
USGS,11313433,1998-06-06,842,A
USGS,11313433,1998-06-07,1110,A
USGS,11313433,1998-06-08,1000,A
USGS,11313433,1998-06-09,889,A
USGS,11313433,1998-06-10,880,A
USGS,11313433,1998-06-11,883,A
USGS,11313433,1998-06-12,858,A
USGS,11313433,1998-06-13,1010,A
USGS,11313433,1998-06-14,1010,A
USGS,11313433,1998-06-15,941,A
USGS,11313433,1998-06-16,973,A
USGS,11313433,1998-06-17,977,A
USGS,11313433,1998-06-18,870,A
USGS,11313433,1998-06-19,664,A
USGS,11313433,1998-06-20,612,A
USGS,11313433,1998-06-21,605,A
USGS,11313433,1998-06-22,752,A
USGS,11313433,1998-06-23,819,A
USGS,11313433,1998-06-24,801,A
USGS,11313433,1998-06-25,872,A
USGS,11313433,1998-06-26,885,A
USGS,11313433,1998-06-27,644,A
USGS,11313433,1998-06-28,670,A
USGS,11313433,1998-06-29,896,A
USGS,11313433,1998-06-30,831,A
USGS,11313433,1998-07-01,724,A
USGS,11313433,1998-07-02,572,A
USGS,11313433,1998-07-03,495,A
USGS,11313433,1998-07-04,436,A
USGS,11313433,1998-07-05,378,A
USGS,11313433,1998-07-06,442,A
USGS,11313433,1998-07-07,443,A
USGS,11313433,1998-07-08,362,A
USGS,11313433,1998-07-09,505,A
USGS,11313433,1998-07-10,660,A
USGS,11313433,1998-07-11,667,A
USGS,11313433,1998-07-12,651,A
USGS,11313433,1998-07-13,714,A
USGS,11313433,1998-07-14,758,A
USGS,11313433,1998-07-15,606,A
USGS,11313433,1998-07-16,346,A
USGS,11313433,1998-07-17,336,A
USGS,11313433,1998-07-18,402,A
USGS,11313433,1998-07-19,286,A
USGS,11313433,1998-07-20,230,A
USGS,11313433,1998-07-21,314,A
USGS,11313433,1998-07-22,192,A
USGS,11313433,1998-07-23,107,A
USGS,11313433,1998-07-24,178,A
USGS,11313433,1998-07-25,248,A
USGS,11313433,1998-07-26,155,A
USGS,11313433,1998-07-27,146,A
USGS,11313433,1998-07-28,223,A
USGS,11313433,1998-07-29,211,A
USGS,11313433,1998-07-30,191,A
USGS,11313433,1998-07-31,222,A
USGS,11313433,1998-08-01,180,A
USGS,11313433,1998-08-02,144,A
USGS,11313433,1998-08-03,39.8,A
USGS,11313433,1998-08-04,59.3,A
USGS,11313433,1998-08-05,-33.4,A
USGS,11313433,1998-08-06,99,A
USGS,11313433,1998-08-07,237,A
USGS,11313433,1998-08-08,201,A
USGS,11313433,1998-08-09,179,A
USGS,11313433,1998-08-10,179,A
USGS,11313433,1998-08-11,185,A
USGS,11313433,1998-08-12,105,A
USGS,11313433,1998-08-13,-30.5,A
USGS,11313433,1998-08-14,-88.6,A
USGS,11313433,1998-08-15,20.4,A
USGS,11313433,1998-08-16,149,A
USGS,11313433,1998-08-17,91.4,A
USGS,11313433,1998-08-18,123,A
USGS,11313433,1998-08-19,141,A
USGS,11313433,1998-08-20,218,A
USGS,11313433,1998-08-21,261,A
USGS,11313433,1998-08-22,180,A
USGS,11313433,1998-08-23,152,A
USGS,11313433,1998-08-24,17.6,A
USGS,11313433,1998-08-25,91.3,A
USGS,11313433,1998-08-26,308,A
USGS,11313433,1998-08-27,179,A
USGS,11313433,1998-08-28,111,A
USGS,11313433,1998-08-29,30.6,A
USGS,11313433,1998-08-30,-140,A
USGS,11313433,1998-08-31,-80.9,A
USGS,11313433,1998-09-01,-19.3,A
USGS,11313433,1998-09-02,89.2,A
USGS,11313433,1998-09-03,89.7,A
USGS,11313433,1998-09-04,31.6,A
USGS,11313433,1998-09-05,183,A
USGS,11313433,1998-09-06,224,A
USGS,11313433,1998-09-07,97.1,A
USGS,11313433,1998-09-08,-36.6,A
USGS,11313433,1998-09-09,81.6,A
USGS,11313433,1998-09-10,93.1,A
USGS,11313433,1998-09-11,-14.8,A
USGS,11313433,1998-09-12,-18.7,A
USGS,11313433,1998-09-13,-110,A
USGS,11313433,1998-09-14,-274,A
USGS,11313433,1998-09-15,-120,A
USGS,11313433,1998-09-16,22.6,A
USGS,11313433,1998-09-17,-48.1,A
USGS,11313433,1998-09-18,13.6,A
USGS,11313433,1998-09-19,-21.9,A
USGS,11313433,1998-09-20,-155,A
USGS,11313433,1998-09-21,-171,A
USGS,11313433,1998-09-22,-161,A
USGS,11313433,1998-09-23,-188,A
USGS,11313433,1998-09-24,-199,A
USGS,11313433,1998-09-25,-125,A
USGS,11313433,1998-09-26,20.5,A
USGS,11313433,1998-09-27,72.2,A
USGS,11313433,1998-09-28,-187,A
USGS,11313433,1998-09-29,-221,A
USGS,11313433,1998-09-30,-138,A
USGS,11313433,1998-10-01,-97.4,A
USGS,11313433,1998-10-02,-39.8,A
USGS,11313433,1998-10-03,-29.3,A
USGS,11313433,1998-10-04,-14.1,A
USGS,11313433,1998-10-05,-59.7,A
USGS,11313433,1998-10-06,-158,A
USGS,11313433,1998-10-07,-270,A
USGS,11313433,1998-10-08,-195,A
USGS,11313433,1998-10-09,-132,A
USGS,11313433,1998-10-10,-22.6,A
USGS,11313433,1998-10-11,-42,A
USGS,11313433,1998-10-12,-75.6,A
USGS,11313433,1998-10-13,-121,A
USGS,11313433,1998-10-14,-171,A
USGS,11313433,1998-10-15,-61.8,A
USGS,11313433,1998-10-16,5.31,A
USGS,11313433,1998-10-17,-30.4,A
USGS,11313433,1998-10-18,-134,A
USGS,11313433,1998-10-19,-152,A
USGS,11313433,1998-10-20,-129,A
USGS,11313433,1998-10-21,-230,A
USGS,11313433,1998-10-22,-255,A
USGS,11313433,1998-10-23,-192,A
USGS,11313433,1998-10-24,-120,A
USGS,11313433,1998-11-16,-104,A
USGS,11313433,1998-11-17,26.6,A
USGS,11313433,1998-11-18,217,A
USGS,11313433,1998-11-19,175,A
USGS,11313433,1998-11-20,78,A
USGS,11313433,1998-11-21,38.1,A
USGS,11313433,1998-11-22,41,A
USGS,11313433,1998-11-23,71.1,A
USGS,11313433,1998-11-24,576,A
USGS,11313433,1998-11-25,307,A
USGS,11313433,1998-11-26,148,A
USGS,11313433,1998-11-27,176,A
USGS,11313433,1998-11-28,157,A
USGS,11313433,1998-11-29,35,A
USGS,11313433,1998-11-30,-108,A
USGS,11313433,1998-12-01,285,A
USGS,11313433,1998-12-02,181,A
USGS,11313433,1998-12-03,109,A
USGS,11313433,1998-12-04,425,A
USGS,11313433,1998-12-05,487,A
USGS,11313433,1998-12-06,647,A
USGS,11313433,1998-12-07,650,A
USGS,11313433,1998-12-08,615,A
USGS,11313433,1998-12-09,598,A
USGS,11313433,1998-12-10,521,A
USGS,11313433,1998-12-11,415,A
USGS,11313433,1998-12-12,329,A
USGS,11313433,1998-12-13,214,A
USGS,11313433,1998-12-14,414,A
USGS,11313433,1998-12-15,394,A
USGS,11313433,1998-12-16,332,A
USGS,11313433,1998-12-17,221,A
USGS,11313433,1998-12-18,71.6,A
USGS,11313433,1998-12-19,238,A
USGS,11313433,1998-12-20,394,A
USGS,11313433,1998-12-21,564,A
USGS,11313433,1998-12-22,335,A
USGS,11313433,1998-12-23,403,A
USGS,11313433,1998-12-24,379,A
USGS,11313433,1998-12-25,215,A
USGS,11313433,1998-12-26,155,A
USGS,11313433,1998-12-27,137,A
USGS,11313433,1998-12-28,97.5,A
USGS,11313433,1998-12-29,9.12,A
USGS,11313433,1998-12-30,-27.5,A
USGS,11313433,1998-12-31,66.6,A
USGS,11313433,1999-01-01,213,A
USGS,11313433,1999-01-02,210,A
USGS,11313433,1999-01-03,263,A
USGS,11313433,1999-01-04,282,A
USGS,11313433,1999-01-05,243,A
USGS,11313433,1999-01-06,185,A
USGS,11313433,1999-01-07,234,A
USGS,11313433,1999-01-08,332,A
USGS,11313433,1999-01-09,202,A
USGS,11313433,1999-01-10,-18.7,A
USGS,11313433,1999-01-11,-63.2,A
USGS,11313433,1999-01-12,85.5,A
USGS,11313433,1999-01-13,105,A
USGS,11313433,1999-01-14,-63.2,A
USGS,11313433,1999-01-15,-220,A
USGS,11313433,1999-01-16,-122,A
USGS,11313433,1999-01-17,-58.9,A
USGS,11313433,1999-01-18,-1.35,A
USGS,11313433,1999-01-19,-23.5,A
USGS,11313433,1999-01-20,101,A
USGS,11313433,1999-01-21,614,A
USGS,11313433,1999-01-22,565,A
USGS,11313433,1999-01-23,523,A
USGS,11313433,1999-01-24,629,A
USGS,11313433,1999-01-25,664,A
USGS,11313433,1999-01-26,777,A
USGS,11313433,1999-01-27,779,A
USGS,11313433,1999-01-28,668,A
USGS,11313433,1999-01-29,520,A
USGS,11313433,1999-01-30,365,A
USGS,11313433,1999-01-31,597,A
USGS,11313433,1999-02-01,821,A
USGS,11313433,1999-02-02,566,A
USGS,11313433,1999-02-03,352,A
USGS,11313433,1999-02-04,374,A
USGS,11313433,1999-02-05,461,A
USGS,11313433,1999-02-06,325,A
USGS,11313433,1999-02-07,519,A
USGS,11313433,1999-02-08,478,A
USGS,11313433,1999-02-09,735,A
USGS,11313433,1999-02-10,1530,A
USGS,11313433,1999-02-11,1560,A
USGS,11313433,1999-02-12,1370,A
USGS,11313433,1999-02-13,1280,A
USGS,11313433,1999-02-14,1300,A
USGS,11313433,1999-02-15,1410,A
USGS,11313433,1999-02-16,1340,A
USGS,11313433,1999-02-17,1250,A
USGS,11313433,1999-02-18,1250,A
USGS,11313433,1999-02-19,1480,A
USGS,11313433,1999-02-20,1400,A
USGS,11313433,1999-02-21,1600,A
USGS,11313433,1999-02-22,1560,A
USGS,11313433,1999-02-23,1300,A
USGS,11313433,1999-02-24,1090,A
USGS,11313433,1999-02-25,1130,A
USGS,11313433,1999-02-26,1130,A
USGS,11313433,1999-02-27,1050,A
USGS,11313433,1999-02-28,962,A
USGS,11313433,1999-03-01,1000,A
USGS,11313433,1999-03-02,792,A
USGS,11313433,1999-03-03,662,A
USGS,11313433,1999-03-14,325,A
USGS,11313433,1999-03-15,404,A
USGS,11313433,1999-03-16,643,A
USGS,11313433,1999-03-17,528,A
USGS,11313433,1999-03-18,408,A
USGS,11313433,1999-03-19,452,A
USGS,11313433,1999-03-20,577,A
USGS,11313433,1999-03-21,382,A
USGS,11313433,1999-03-22,337,A
USGS,11313433,1999-03-23,348,A
USGS,11313433,1999-03-24,314,A
USGS,11313433,1999-03-25,381,A
USGS,11313433,1999-03-26,190,A
USGS,11313433,1999-03-27,249,A
USGS,11313433,1999-03-28,163,A
USGS,11313433,1999-03-29,-32.8,A
USGS,11313433,1999-03-30,18.4,A
USGS,11313433,1999-03-31,134,A
USGS,11313433,1999-04-01,224,A
USGS,11313433,1999-04-02,125,A
USGS,11313433,1999-04-03,116,A
USGS,11313433,1999-04-04,194,A
USGS,11313433,1999-04-05,94.9,A
USGS,11313433,1999-04-06,188,A
USGS,11313433,1999-04-07,138,A
USGS,11313433,1999-04-08,-14.3,A
USGS,11313433,1999-04-09,136,A
USGS,11313433,1999-04-10,80.7,A
USGS,11313433,1999-04-11,198,A
USGS,11313433,1999-04-12,168,A
USGS,11313433,1999-04-13,281,A
USGS,11313433,1999-04-14,303,A
USGS,11313433,1999-04-15,295,A
USGS,11313433,1999-04-16,236,A
USGS,11313433,1999-04-17,230,A
USGS,11313433,1999-04-18,277,A
USGS,11313433,1999-04-19,235,A
USGS,11313433,1999-04-20,-0.93,A
USGS,11313433,1999-04-21,-64.7,A
USGS,11313433,1999-04-22,430,A
USGS,11313433,1999-04-23,433,A
USGS,11313433,1999-04-24,104,A
USGS,11313433,1999-04-25,253,A
USGS,11313433,1999-04-26,190,A
USGS,11313433,1999-04-27,-105,A
USGS,11313433,1999-04-28,18.7,A
USGS,11313433,1999-04-29,127,A
USGS,11313433,1999-04-30,210,A
USGS,11313433,1999-05-01,88,A
USGS,11313433,1999-05-02,-7.01,A
USGS,11313433,1999-05-03,59.8,A
USGS,11313433,1999-05-04,311,A
USGS,11313433,1999-05-05,292,A
USGS,11313433,1999-05-06,80,A
USGS,11313433,1999-05-07,52.9,A
USGS,11313433,1999-05-08,63.5,A
USGS,11313433,1999-05-09,75.3,A
USGS,11313433,1999-05-10,8.2,A
USGS,11313433,1999-05-11,19.7,A
USGS,11313433,1999-05-12,-95.4,A
USGS,11313433,1999-05-13,-61.3,A
USGS,11313433,1999-05-14,-167,A
USGS,11313433,1999-05-15,31.7,A
USGS,11313433,1999-05-16,114,A
USGS,11313433,1999-05-17,6.88,A
USGS,11313433,1999-05-18,-84.1,A
USGS,11313433,1999-05-19,73.1,A
USGS,11313433,1999-05-20,142,A
USGS,11313433,1999-05-21,49.5,A
USGS,11313433,1999-05-22,-448,A
USGS,11313433,1999-05-23,-491,A
USGS,11313433,1999-05-24,-73,A
USGS,11313433,1999-05-25,-55.4,A
USGS,11313433,1999-05-26,-143,A
USGS,11313433,1999-05-27,5.48,A
USGS,11313433,1999-05-28,130,A
USGS,11313433,1999-05-29,91.7,A
USGS,11313433,1999-05-30,-167,A
USGS,11313433,1999-05-31,-123,A
USGS,11313433,1999-06-01,16.9,A
USGS,11313433,1999-06-02,88.4,A
USGS,11313433,1999-06-03,340,A
USGS,11313433,1999-06-04,260,A
USGS,11313433,1999-06-05,195,A
USGS,11313433,1999-06-06,74.4,A
USGS,11313433,1999-06-07,26.8,A
USGS,11313433,1999-06-08,78.5,A
USGS,11313433,1999-06-09,11.9,A
USGS,11313433,1999-06-10,-32.5,A
USGS,11313433,1999-06-11,-167,A
USGS,11313433,1999-06-12,-122,A
USGS,11313433,1999-06-13,-96.1,A
USGS,11313433,1999-06-14,-79.5,A
USGS,11313433,1999-06-15,78.1,A
USGS,11313433,1999-06-16,187,A
USGS,11313433,1999-06-17,146,A
USGS,11313433,1999-06-18,187,A
USGS,11313433,1999-06-19,172,A
USGS,11313433,1999-06-20,85.1,A
USGS,11313433,1999-06-21,44,A
USGS,11313433,1999-06-22,-179,A
USGS,11313433,1999-06-23,-399,A
USGS,11313433,1999-06-24,-139,A
USGS,11313433,1999-06-25,32.6,A
USGS,11313433,1999-06-26,-68.4,A
USGS,11313433,1999-06-27,-20.8,A
USGS,11313433,1999-06-28,-70.4,A
USGS,11313433,1999-06-29,-96.1,A
USGS,11313433,1999-06-30,-149,A
USGS,11313433,1999-07-01,-111,A
USGS,11313433,1999-07-02,3.3,A
USGS,11313433,1999-07-03,126,A
USGS,11313433,1999-07-04,214,A
USGS,11313433,1999-07-05,71.2,A
USGS,11313433,1999-07-06,-119,A
USGS,11313433,1999-07-07,-54.4,A
USGS,11313433,1999-07-08,-261,A
USGS,11313433,1999-07-09,-301,A
USGS,11313433,1999-07-10,-223,A
USGS,11313433,1999-07-11,-74,A
USGS,11313433,1999-07-12,102,A
USGS,11313433,1999-07-13,29.8,A
USGS,11313433,1999-07-14,-393,A
USGS,11313433,1999-07-15,-306,A
USGS,11313433,1999-07-16,45.2,A
USGS,11313433,1999-07-17,-29.8,A
USGS,11313433,1999-07-18,-287,A
USGS,11313433,1999-07-19,-383,A
USGS,11313433,1999-07-20,-342,A
USGS,11313433,1999-07-21,-390,A
USGS,11313433,1999-07-22,-501,A
USGS,11313433,1999-07-23,-428,A
USGS,11313433,1999-07-24,-166,A
USGS,11313433,1999-07-25,-292,A
USGS,11313433,1999-07-26,-368,A
USGS,11313433,1999-07-27,-434,A
USGS,11313433,1999-07-28,-294,A
USGS,11313433,1999-07-29,-190,A
USGS,11313433,1999-07-30,-144,A
USGS,11313433,1999-07-31,-66.9,A
USGS,11313433,1999-08-01,-59.8,A
USGS,11313433,1999-08-02,-90.5,A
USGS,11313433,1999-08-03,-134,A
USGS,11313433,1999-08-04,-181,A
USGS,11313433,1999-08-05,-285,A
USGS,11313433,1999-08-06,-294,A
USGS,11313433,1999-08-07,-373,A
USGS,11313433,1999-08-08,-422,A
USGS,11313433,1999-08-09,-374,A
USGS,11313433,1999-08-10,-322,A
USGS,11313433,1999-08-11,-191,A
USGS,11313433,1999-08-12,-211,A
USGS,11313433,1999-08-13,-219,A
USGS,11313433,1999-08-14,-190,A
USGS,11313433,1999-08-15,-156,A
USGS,11313433,1999-08-16,-342,A
USGS,11313433,1999-08-17,-479,A
USGS,11313433,1999-08-18,-304,A
USGS,11313433,1999-08-19,-236,A
USGS,11313433,1999-08-20,-321,A
USGS,11313433,1999-08-21,-291,A
USGS,11313433,1999-08-22,-306,A
USGS,11313433,1999-08-23,-234,A
USGS,11313433,1999-08-24,-116,A
USGS,11313433,1999-08-25,-129,A
USGS,11313433,1999-08-26,-20.1,A
USGS,11313433,1999-08-27,-159,A
USGS,11313433,1999-08-28,-203,A
USGS,11313433,1999-08-29,-125,A
USGS,11313433,1999-08-30,-102,A
USGS,11313433,1999-08-31,-146,A
USGS,11313433,1999-09-01,-342,A
USGS,11313433,1999-09-02,-398,A
USGS,11313433,1999-09-03,-407,A
USGS,11313433,1999-09-04,-270,A
USGS,11313433,1999-09-05,-140,A
USGS,11313433,1999-09-06,-256,A
USGS,11313433,1999-09-07,-396,A
USGS,11313433,1999-09-08,-380,A
USGS,11313433,1999-09-09,-355,A
USGS,11313433,1999-09-10,-410,A
USGS,11313433,1999-09-11,-417,A
USGS,11313433,1999-09-12,-342,A
USGS,11313433,1999-09-13,-346,A
USGS,11313433,1999-09-14,-349,A
USGS,11313433,1999-09-15,-318,A
USGS,11313433,1999-09-16,-414,A
USGS,11313433,1999-09-17,-565,A
USGS,11313433,1999-09-18,-596,A
USGS,11313433,1999-09-19,-392,A
USGS,11313433,1999-09-20,-136,A
USGS,11313433,1999-09-21,-187,A
USGS,11313433,1999-09-22,-283,A
USGS,11313433,1999-09-23,-338,A
USGS,11313433,1999-09-24,-288,A
USGS,11313433,1999-09-25,-198,A
USGS,11313433,1999-09-26,-201,A
USGS,11313433,1999-09-27,-195,A
USGS,11313433,1999-09-28,-176,A
USGS,11313433,1999-09-29,-231,A
USGS,11313433,1999-09-30,-335,A
USGS,11313433,1999-10-01,-435,A
USGS,11313433,1999-10-02,-421,A
USGS,11313433,1999-10-03,-259,A
USGS,11313433,1999-10-04,-326,A
USGS,11313433,1999-10-05,-284,A
USGS,11313433,1999-10-06,-239,A
USGS,11313433,1999-10-07,-147,A
USGS,11313433,1999-10-08,-184,A
USGS,11313433,1999-10-09,-210,A
USGS,11313433,1999-10-10,-236,A
USGS,11313433,1999-10-11,-316,A
USGS,11313433,1999-10-12,-179,A
USGS,11313433,1999-10-13,-235,A
USGS,11313433,1999-10-14,-326,A
USGS,11313433,1999-10-15,-214,A
USGS,11313433,1999-10-16,-91.2,A
USGS,11313433,1999-10-17,-119,A
USGS,11313433,1999-10-18,-102,A
USGS,11313433,1999-10-19,1.02,A
USGS,11313433,1999-10-20,-50.8,A
USGS,11313433,1999-10-21,-162,A
USGS,11313433,1999-10-22,-323,A
USGS,11313433,1999-10-23,-332,A
USGS,11313433,1999-10-24,-99.9,A
USGS,11313433,1999-10-25,-184,A
USGS,11313433,1999-10-26,-270,A
USGS,11313433,1999-10-27,-239,A
USGS,11313433,1999-10-28,-122,A
USGS,11313433,1999-10-29,33.9,A
USGS,11313433,1999-10-30,-18.4,A
USGS,11313433,1999-10-31,-81.1,A
USGS,11313433,1999-11-01,-88.8,A
USGS,11313433,1999-11-02,-229,A
USGS,11313433,1999-11-03,-206,A
USGS,11313433,1999-11-04,-180,A
USGS,11313433,1999-11-05,-298,A
USGS,11313433,1999-11-06,-240,A
USGS,11313433,1999-11-07,-139,A
USGS,11313433,1999-11-08,-16.1,A
USGS,11313433,1999-11-09,-71.7,A
USGS,11313433,1999-11-10,-148,A
USGS,11313433,1999-11-11,-67.5,A
USGS,11313433,1999-11-12,-23.1,A
USGS,11313433,1999-11-13,-146,A
USGS,11313433,1999-11-14,-212,A
USGS,11313433,1999-11-15,-56,A
USGS,11313433,1999-11-16,-182,A
USGS,11313433,1999-11-17,-8.45,A
USGS,11313433,1999-11-18,-102,A
USGS,11313433,1999-11-19,-204,A
USGS,11313433,1999-11-20,-214,A
USGS,11313433,1999-11-21,-164,A
USGS,11313433,1999-11-22,-152,A
USGS,11313433,1999-11-23,-210,A
USGS,11313433,1999-11-24,-172,A
USGS,11313433,1999-11-25,-245,A
USGS,11313433,1999-11-26,-349,A
USGS,11313433,1999-11-27,-246,A
USGS,11313433,1999-11-28,-232,A
USGS,11313433,1999-11-29,-349,A
USGS,11313433,1999-11-30,-257,A
USGS,11313433,1999-12-01,-201,A
USGS,11313433,1999-12-02,-366,A
USGS,11313433,1999-12-03,-352,A
USGS,11313433,1999-12-04,-339,A
USGS,11313433,1999-12-05,-379,A
USGS,11313433,1999-12-06,-488,A
USGS,11313433,1999-12-07,-440,A
USGS,11313433,1999-12-08,-314,A
USGS,11313433,1999-12-09,-364,A
USGS,11313433,1999-12-10,-154,A
USGS,11313433,1999-12-11,20.5,A
USGS,11313433,1999-12-12,-45.3,A
USGS,11313433,1999-12-13,91.8,A
USGS,11313433,1999-12-14,178,A
USGS,11313433,1999-12-15,143,A
USGS,11313433,1999-12-16,78.9,A
USGS,11313433,1999-12-17,42.3,A
USGS,11313433,1999-12-18,25.6,A
USGS,11313433,1999-12-19,18.6,A
USGS,11313433,1999-12-20,-6.34,A
USGS,11313433,1999-12-21,-53.7,A
USGS,11313433,1999-12-22,18,A
USGS,11313433,1999-12-23,49.4,A
USGS,11313433,1999-12-24,37.4,A
USGS,11313433,1999-12-25,-43.2,A
USGS,11313433,1999-12-26,-29.6,A
USGS,11313433,1999-12-27,33.9,A
USGS,11313433,1999-12-28,-52,A
USGS,11313433,1999-12-29,-136,A
USGS,11313433,1999-12-30,-274,A
USGS,11313433,1999-12-31,-370,A
USGS,11313433,2000-01-01,-273,A
USGS,11313433,2000-01-02,-207,A
USGS,11313433,2000-01-03,-135,A
USGS,11313433,2000-01-04,-264,A
USGS,11313433,2000-01-05,-273,A
USGS,11313433,2000-01-06,-222,A
USGS,11313433,2000-01-07,-261,A
USGS,11313433,2000-01-08,-191,A
USGS,11313433,2000-01-09,-215,A
USGS,11313433,2000-01-10,-256,A
USGS,11313433,2000-01-11,-242,A
USGS,11313433,2000-01-12,-3.28,A
USGS,11313433,2000-01-13,-157,A
USGS,11313433,2000-01-14,-181,A
USGS,11313433,2000-01-15,-403,A
USGS,11313433,2000-01-16,-289,A
USGS,11313433,2000-01-17,-158,A
USGS,11313433,2000-01-18,-215,A
USGS,11313433,2000-01-19,-170,A
USGS,11313433,2000-01-20,-135,A
USGS,11313433,2000-01-21,-8.24,A
USGS,11313433,2000-01-22,69.1,A
USGS,11313433,2000-01-23,9.77,A
USGS,11313433,2000-01-24,105,A
USGS,11313433,2000-01-25,378,A
USGS,11313433,2000-01-26,650,A
USGS,11313433,2000-01-27,602,A
USGS,11313433,2000-01-28,277,A
USGS,11313433,2000-01-29,-55.9,A
USGS,11313433,2000-01-30,-113,A
USGS,11313433,2000-01-31,197,A
USGS,11313433,2000-02-01,102,A
USGS,11313433,2000-02-02,-93.9,A
USGS,11313433,2000-02-03,-225,A
USGS,11313433,2000-02-04,30.5,A
USGS,11313433,2000-02-05,57.3,A
USGS,11313433,2000-02-06,180,A
USGS,11313433,2000-02-07,20,A
USGS,11313433,2000-02-08,-12.2,A
USGS,11313433,2000-02-09,-40.4,A
USGS,11313433,2000-02-10,-92,A
USGS,11313433,2000-02-11,-126,A
USGS,11313433,2000-02-12,142,A
