Source,Station,Latitude,Longitude,Region,SubRegion,YearAdj,Season,Month,Date,Datetime,DissAmmonia_Sign,DissAmmonia,DissNitrateNitrite_Sign,DissNitrateNitrite,DissOrthophos_Sign,DissOrthophos
USGS-CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2016,Fall,10,2016-10-19,2016-10-19T20:00:00Z,=,0.01,=,0.197,=,0.04
EMP,C3A,38.36771,-121.5205,North,Middle Sacramento River,2016,Fall,10,2016-10-20,2016-10-20T18:30:00Z,=,0.71,=,0.25,=,0.12
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,2016,Fall,10,2016-10-20,2016-10-20T15:25:00Z,=,0.07,=,0.35,=,0.09
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,2016,Fall,10,2016-10-20,2016-10-20T17:00:00Z,=,0.21,=,0.41,=,0.09
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,2016,Fall,10,2016-10-20,2016-10-20T18:00:00Z,=,0.03,=,0.22,=,0.08
EMP,EZ2-SJR,38.0479,-121.6937,Confluence,Lower San Joaquin River,2016,Fall,10,2016-10-20,2016-10-20T16:15:00Z,=,0.05,=,0.35,=,0.08
EMP,EZ6-SJR,38.0216,-121.8063,Confluence,Lower San Joaquin River,2016,Fall,10,2016-10-20,2016-10-20T15:25:00Z,=,0.07,=,0.37,=,0.09
USGS-CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2016,Fall,10,2016-10-20,2016-10-20T19:30:00Z,=,0.01,=,0.163,=,0.038
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,2016,Fall,10,2016-10-21,2016-10-21T15:30:00Z,=,0.1,=,0.41,=,0.08
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,2016,Fall,10,2016-10-21,2016-10-21T16:30:00Z,=,0.12,=,0.41,=,0.08
EMP,MD10A,38.04226,-121.4199,SouthCentral,Disappointment Slough,2016,Fall,10,2016-10-21,2016-10-21T17:50:00Z,=,0.03,=,0.2,=,0.08
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,2016,Fall,10,2016-10-21,2016-10-21T19:05:00Z,=,0.1,=,2.1,=,0.42
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,2016,Fall,10,2016-10-24,2016-10-24T20:40:00Z,=,0.08,=,0.42,=,0.09
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,2016,Fall,10,2016-10-24,2016-10-24T20:00:00Z,=,0.08,=,0.43,=,0.1
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,2016,Fall,10,2016-10-24,2016-10-24T18:40:00Z,=,0.09,=,0.42,=,0.11
EMP,EZ2,38.1279,-121.6965,Confluence,Sacramento River near Rio Vista,2016,Fall,10,2016-10-24,2016-10-24T21:20:00Z,=,0.11,=,0.45,=,0.08
EMP,EZ6,38.0845,-121.7391,Confluence,Sacramento River near Rio Vista,2016,Fall,10,2016-10-24,2016-10-24T20:40:00Z,=,0.08,=,0.43,=,0.09
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,2016,Fall,10,2016-10-25,2016-10-25T17:55:00Z,=,0.08,=,0.4,=,0.11
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,2016,Fall,10,2016-10-26,2016-10-26T20:10:00Z,=,0.17,=,0.39,=,0.12
EMP,C3A,38.36771,-121.5205,North,Middle Sacramento River,2016,Fall,11,2016-11-03,2016-11-03T17:00:00Z,=,0.44,=,0.34,=,0.1
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,2016,Fall,11,2016-11-03,2016-11-03T14:40:00Z,=,0.1,=,0.45,=,0.09
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,2016,Fall,11,2016-11-03,2016-11-03T16:00:00Z,=,0.25,=,0.49,=,0.11
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,2016,Fall,11,2016-11-03,2016-11-03T17:10:00Z,=,0.06,=,0.39,=,0.08
EMP,EZ2-SJR,38.0565,-121.685,Confluence,San Joaquin River at Twitchell Island,2016,Fall,11,2016-11-03,2016-11-03T15:35:00Z,=,0.07,=,0.42,=,0.08
EMP,EZ6-SJR,38.0244,-121.795,Confluence,Lower San Joaquin River,2016,Fall,11,2016-11-03,2016-11-03T15:05:00Z,=,0.1,=,0.44,=,0.22
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,2016,Fall,11,2016-11-04,2016-11-04T14:45:00Z,=,0.12,=,0.48,=,0.08
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,2016,Fall,11,2016-11-04,2016-11-04T15:35:00Z,=,0.15,=,0.54,=,0.09
EMP,MD10A,38.04226,-121.4199,SouthCentral,Disappointment Slough,2016,Fall,11,2016-11-04,2016-11-04T17:00:00Z,=,0.03,=,0.34,=,0.08
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,2016,Fall,11,2016-11-04,2016-11-04T18:00:00Z,=,0.09,=,1.12,=,0.27
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,2016,Fall,11,2016-11-07,2016-11-07T20:10:00Z,=,0.18,=,0.5,=,0.09
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,2016,Fall,11,2016-11-07,2016-11-07T18:45:00Z,=,0.13,=,0.5,=,0.09
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,2016,Fall,11,2016-11-07,2016-11-07T17:15:00Z,=,0.11,=,0.48,=,0.09
EMP,EZ2,38.1045,-121.7206,Confluence,Sacramento River near Rio Vista,2016,Fall,11,2016-11-07,2016-11-07T20:50:00Z,=,0.18,=,0.5,=,0.09
EMP,EZ6,38.0674,-121.7842,Confluence,Lower Sacramento River,2016,Fall,11,2016-11-07,2016-11-07T19:25:00Z,=,0.15,=,0.5,=,0.08
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,2016,Fall,11,2016-11-08,2016-11-08T18:15:00Z,=,0.1,=,0.47,=,0.09
USGS-SFBP,3,38.051667,-121.88,Confluence,Confluence,2016,Fall,11,2016-11-08,2016-11-08T22:48:00Z,=,0.11303649,=,0.45396686999999997,=,0.08424928000000001
USGS-SFBP,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,2016,Fall,11,2016-11-08,2016-11-08T21:53:00Z,=,0.09006501,=,0.43197588000000003,=,0.0882759
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,2016,Fall,11,2016-11-09,2016-11-09T19:05:00Z,=,0.1,=,0.41,=,0.09
USGS-CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2016,Fall,11,2016-11-22,2016-11-22T17:15:00Z,=,0.02,=,0.186,=,0.06
EMP,C3A,38.36771,-121.5205,North,Middle Sacramento River,2017,Winter,12,2016-12-05,2016-12-05T19:00:00Z,=,0.4,=,0.24,=,0.08
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,2017,Winter,12,2016-12-05,2016-12-05T17:45:00Z,=,0.23,=,0.4,=,0.08
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,2017,Winter,12,2016-12-07,2016-12-07T17:52:00Z,=,0.18,=,0.52,=,0.08
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,2017,Winter,12,2016-12-07,2016-12-07T19:52:00Z,=,0.08,=,0.57,=,0.06
USGS-CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2017,Winter,12,2016-12-07,2016-12-07T21:00:00Z,=,0.01,=,0.18,=,0.046
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,2017,Winter,12,2016-12-08,2016-12-08T18:37:00Z,=,0.17,=,0.48,=,0.08
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,2017,Winter,12,2016-12-08,2016-12-08T19:30:00Z,=,0.13,=,0.57,=,0.08
EMP,EZ2-SJR,38.0499,-121.6928,Confluence,San Joaquin River at Twitchell Island,2017,Winter,12,2016-12-08,2016-12-08T18:04:00Z,=,0.13,=,0.57,=,0.08
EMP,MD10A,38.04226,-121.4199,SouthCentral,Disappointment Slough,2017,Winter,12,2016-12-08,2016-12-08T20:51:00Z,=,0.02,=,0.38,=,0.05
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,2017,Winter,12,2016-12-08,2016-12-08T21:55:00Z,=,0.04,=,0.97,=,0.15
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,2017,Winter,12,2016-12-09,2016-12-09T21:50:00Z,=,0.18,=,0.49,=,0.08
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,2017,Winter,12,2016-12-09,2016-12-09T20:25:00Z,=,0.18,=,0.54,=,0.08
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,2017,Winter,12,2016-12-09,2016-12-09T19:02:00Z,=,0.16,=,0.56,=,0.09
EMP,EZ2,38.0913,-121.7384,Confluence,Sacramento River near Rio Vista,2017,Winter,12,2016-12-09,2016-12-09T22:25:00Z,=,0.19,=,0.47,=,0.08
EMP,EZ6,38.0711,-121.7781,Confluence,Lower Sacramento River,2017,Winter,12,2016-12-09,2016-12-09T21:13:00Z,=,0.18,=,0.54,=,0.08
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,2017,Winter,12,2016-12-12,2016-12-12T20:25:00Z,=,0.16,=,0.56,=,0.09
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,2017,Winter,12,2016-12-13,2016-12-13T22:50:00Z,=,0.14,=,0.46,=,0.09
USGS-SFBP,3,38.051667,-121.88,Confluence,Confluence,2017,Winter,12,2016-12-13,2016-12-13T22:57:00Z,=,0.18405198,=,0.48800388000000006,=,0.08579798000000001
USGS-SFBP,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,2017,Winter,12,2016-12-13,2016-12-13T22:12:00Z,=,0.16500246,=,0.49304640000000005,=,0.09230252
USGS-SFBP,649,38.06,-121.8,Confluence,Lower Sacramento River,2017,Winter,12,2016-12-13,2016-12-13T23:21:00Z,=,0.22495242,=,0.42903441,=,0.0836298
USGS-SFBP,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,2017,Winter,12,2016-12-13,2016-12-14T00:12:00Z,=,0.20394192,=,0.32398191,=,0.06690384
EMP,C3A,38.36771,-121.5205,North,Middle Sacramento River,2017,Winter,1,2017-01-04,2017-01-04T18:45:00Z,=,0.3,=,0.22,=,0.06
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,2017,Winter,1,2017-01-04,2017-01-04T17:45:00Z,=,0.17,=,0.26,=,0.06
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,2017,Winter,1,2017-01-05,2017-01-05T16:40:00Z,=,0.12,=,0.28,=,0.05
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,2017,Winter,1,2017-01-05,2017-01-05T18:55:00Z,=,0.07,=,0.38,=,0.04
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,2017,Winter,1,2017-01-06,2017-01-06T16:00:00Z,=,0.11,=,0.31,=,0.05
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,2017,Winter,1,2017-01-06,2017-01-06T16:50:00Z,=,0.11,=,0.33,=,0.05
EMP,MD10A,38.04226,-121.4199,SouthCentral,Disappointment Slough,2017,Winter,1,2017-01-06,2017-01-06T18:15:00Z,=,0.15,=,0.7,=,0.25
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,2017,Winter,1,2017-01-06,2017-01-06T19:35:00Z,=,0.22,=,2.17,=,0.33
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,2017,Winter,1,2017-01-09,2017-01-09T21:30:00Z,=,0.11,=,0.35,=,0.1
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,2017,Winter,1,2017-01-09,2017-01-09T20:45:00Z,=,0.11,=,0.26,=,0.05
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,2017,Winter,1,2017-01-09,2017-01-09T19:15:00Z,=,0.14,=,0.32,=,0.06
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,2017,Winter,1,2017-01-10,2017-01-10T18:45:00Z,=,0.15,=,0.38,=,0.07
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,2017,Winter,1,2017-01-10,2017-01-10T19:40:00Z,=,0.11,=,0.35,=,0.06
USGS-SFBP,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,2017,Winter,1,2017-01-11,2017-01-11T19:07:00Z,=,0.08698347000000001,=,0.38505243,=,0.04924866000000001
USGS-CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2017,Winter,1,2017-01-17,2017-01-17T18:30:00Z,=,0.01,=,0.144,=,0.02
USGS-CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2017,Winter,1,2017-01-26,2017-01-26T18:00:00Z,=,0.02,=,0.164,=,0.031
EMP,C3A,38.36771,-121.5205,North,Middle Sacramento River,2017,Winter,2,2017-02-03,2017-02-03T18:30:00Z,=,0.11,=,0.21,=,0.04
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,2017,Winter,2,2017-02-03,2017-02-03T17:30:00Z,=,0.06,=,0.28,=,0.06
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,2017,Winter,2,2017-02-06,2017-02-06T19:17:00Z,=,0.07,=,0.64,=,0.07
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,2017,Winter,2,2017-02-06,2017-02-06T21:25:00Z,=,0.08,=,0.97,=,0.11
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,2017,Winter,2,2017-02-07,2017-02-07T18:00:00Z,=,0.08,=,0.44,=,0.05
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,2017,Winter,2,2017-02-07,2017-02-07T18:55:00Z,=,0.07,=,0.42,=,0.05
EMP,MD10A,38.04226,-121.4199,SouthCentral,Disappointment Slough,2017,Winter,2,2017-02-07,2017-02-07T20:30:00Z,=,0.07,=,1.03,=,0.13
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,2017,Winter,2,2017-02-07,2017-02-07T22:25:00Z,=,0.06,=,0.67,=,0.09
EMP,D10,38.04631,-121.9183,Confluence,Confluence,2017,Winter,2,2017-02-08,2017-02-08T20:40:00Z,=,0.06,=,0.35,=,0.08
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,2017,Winter,2,2017-02-08,2017-02-08T22:15:00Z,=,0.04,=,0.27,=,0.06
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,2017,Winter,2,2017-02-08,2017-02-08T21:25:00Z,=,0.05,=,0.3,=,0.08
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,2017,Winter,2,2017-02-08,2017-02-08T20:00:00Z,=,0.08,=,0.41,=,0.06
USGS-SFBP,4,38.048333,-121.935,Suisun Bay,Honker Bay,2017,Winter,2,2017-02-08,2017-02-08T22:17:00Z,=,0.05294646,=,0.32398191,=,0.0696915
USGS-SFBP,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,2017,Winter,2,2017-02-08,2017-02-08T21:49:00Z,=,0.06401199,=,0.38603292,=,0.05792138000000001
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,2017,Winter,2,2017-02-09,2017-02-09T18:45:00Z,=,0.06,=,0.34,=,0.07
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,2017,Winter,2,2017-02-09,2017-02-09T19:30:00Z,=,0.05,=,0.3,=,0.07
USGS-CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2017,Winter,2,2017-02-10,2017-02-10T19:00:00Z,=,0.02,=,0.14,=,0.02
USGS-CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2017,Winter,2,2017-02-24,2017-02-24T19:30:00Z,< (estimated),0.01,=,0.084,=,0.011
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,2017,Spring,3,2017-03-06,2017-03-06T17:45:00Z,=,0.07,=,0.5,=,0.07
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,2017,Spring,3,2017-03-06,2017-03-06T20:05:00Z,=,0.04,=,0.57,=,0.08
EMP,C3A,38.36771,-121.5205,North,Middle Sacramento River,2017,Spring,3,2017-03-07,2017-03-07T18:45:00Z,=,0.11,=,0.19,=,0.04
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,2017,Spring,3,2017-03-07,2017-03-07T16:15:00Z,=,0.06,=,0.47,=,0.07
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,2017,Spring,3,2017-03-07,2017-03-07T17:30:00Z,=,0.03,=,0.23,=,0.06
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,2017,Spring,3,2017-03-07,2017-03-07T17:05:00Z,=,0.05,=,0.56,=,0.09
EMP,MD10A,38.04226,-121.4199,SouthCentral,Disappointment Slough,2017,Spring,3,2017-03-07,2017-03-07T18:35:00Z,=,0.04,=,0.75,=,0.13
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,2017,Spring,3,2017-03-07,2017-03-07T19:55:00Z,=,0.02,=,0.43,=,0.08
EMP,D10,38.04631,-121.9183,Confluence,Confluence,2017,Spring,3,2017-03-08,2017-03-08T19:15:00Z,=,0.04,=,0.32,=,0.05
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,2017,Spring,3,2017-03-08,2017-03-08T20:45:00Z,=,0.06,=,0.24,=,0.04
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,2017,Spring,3,2017-03-08,2017-03-08T20:00:00Z,=,0.05,=,0.31,=,0.05
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,2017,Spring,3,2017-03-08,2017-03-08T18:40:00Z,=,0.05,=,0.37,=,0.06
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,2017,Spring,3,2017-03-09,2017-03-09T18:05:00Z,=,0.05,=,0.32,=,0.06
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,2017,Spring,3,2017-03-09,2017-03-09T19:00:00Z,=,0.04,=,0.31,=,0.05
USGS-CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2017,Spring,3,2017-03-09,2017-03-09T19:00:00Z,=,0.01,=,0.19,=,0.027
EMP,EZ2,38.0401,-122.1268,Suisun Bay,West Suisun Bay,2017,Spring,3,2017-03-10,2017-03-10T21:05:00Z,=,0.07,=,0.35,=,0.06
USGS-CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2017,Spring,3,2017-03-10,2017-03-10T20:30:00Z,< (estimated),0.01,=,0.171,=,0.028
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,2017,Spring,3,2017-03-14,2017-03-14T16:45:00Z,=,0.03,=,0.24,=,0.08
USGS-CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,2017,Spring,3,2017-03-16,2017-03-16T19:00:00Z,< (estimated),0.01,=,0.139,=,0.021
